timestamp,value,anomalous
1896-01-19,22.442857142857143,False
1896-01-26,27.442857142857143,False
1896-02-02,23.542857142857144,False
1896-02-09,23.400000000000002,False
1896-02-16,26.62857142857143,False
1896-02-23,26.74285714285714,False
1896-03-01,19.74285714285714,False
1896-03-08,23.814285714285713,False
1896-03-15,24.25714285714286,False
1896-03-22,19.37142857142857,False
1896-03-29,21.885714285714283,False
1896-04-05,21.0,False
1896-04-12,19.67142857142857,False
1896-04-19,18.185714285714287,False
1896-04-26,19.428571428571427,False
1896-05-03,20.385714285714283,False
1896-05-10,16.857142857142858,False
1896-05-17,13.828571428571427,False
1896-05-24,14.457142857142857,False
1896-05-31,14.985714285714286,False
1896-06-07,14.028571428571428,False
1896-06-14,13.942857142857145,False
1896-06-21,12.328571428571427,False
1896-06-28,13.471428571428572,False
1896-07-05,13.528571428571428,False
1896-07-12,11.071428571428571,False
1896-07-19,12.785714285714286,False
1896-07-26,12.057142857142859,False
1896-08-02,11.642857142857142,False
1896-08-09,13.242857142857144,False
1896-08-16,13.228571428571428,False
1896-08-23,14.571428571428571,False
1896-08-30,13.62857142857143,False
1896-09-06,16.642857142857142,False
1896-09-13,18.342857142857145,False
1896-09-20,14.6,False
1896-09-27,15.642857142857142,False
1896-10-04,18.714285714285715,False
1896-10-11,18.485714285714288,False
1896-10-18,22.857142857142858,False
1896-10-25,19.728571428571428,False
1896-11-01,19.285714285714285,False
1896-11-08,20.771428571428572,False
1896-11-15,20.857142857142858,False
1896-11-22,24.485714285714288,False
1896-11-29,27.814285714285713,False
1896-12-06,26.914285714285715,False
1896-12-13,26.8,False
1896-12-20,19.985714285714288,False
1896-12-27,31.342857142857145,False
1897-01-03,23.62857142857143,False
1897-01-10,24.585714285714285,False
1897-01-17,18.37142857142857,False
1897-01-24,21.12857142857143,False
1897-01-31,29.099999999999998,False
1897-02-07,19.97142857142857,False
1897-02-14,27.12857142857143,False
1897-02-21,26.32857142857143,False
1897-02-28,20.47142857142857,False
1897-03-07,19.542857142857144,False
1897-03-14,21.0,False
1897-03-21,20.157142857142855,False
1897-03-28,20.82857142857143,False
1897-04-04,23.357142857142858,False
1897-04-11,21.87142857142857,False
1897-04-18,22.114285714285717,False
1897-04-25,19.057142857142857,False
1897-05-02,17.37142857142857,False
1897-05-09,15.171428571428573,False
1897-05-16,19.142857142857142,False
1897-05-23,15.171428571428573,False
1897-05-30,13.285714285714286,False
1897-06-06,13.428571428571429,False
1897-06-13,15.799999999999999,False
1897-06-20,15.9,False
1897-06-27,14.042857142857143,False
1897-07-04,16.12857142857143,False
1897-07-11,14.257142857142856,False
1897-07-18,12.142857142857142,False
1897-07-25,12.9,False
1897-08-01,15.271428571428572,False
1897-08-08,11.457142857142857,False
1897-08-15,13.471428571428572,False
1897-08-22,13.671428571428573,False
1897-08-29,15.1,False
1897-09-05,14.6,False
1897-09-12,17.271428571428572,False
1897-09-19,20.7,False
1897-09-26,17.714285714285715,False
1897-10-03,16.714285714285715,False
1897-10-10,17.771428571428572,False
1897-10-17,19.042857142857144,False
1897-10-24,17.75714285714286,False
1897-10-31,20.957142857142856,False
